,customer_id,product_id,type,brand,category,shop_category,date
70402,1031442,36449,1,Acer,Notebook,Electronics,2018-03-06
39044,1202216,262185,1,Baleno,Coat,Clothes,2018-02-01
87739,187536,378287,1,Apple,Phone,Electronics,2018-02-22
93885,1057053,129367,2,Other,Foundation Make-up,Beauty Makeup,2018-02-04
79258,135924,206603,1,Apple,Phone,Electronics,2018-02-05
21326,222743,100306,1,Huawei,Phone,Electronics,2018-03-04
177113,265369,270219,1,Apple,Phone,Electronics,2018-02-06
44477,828980,29246,1,Other,Phone,Electronics,2018-03-19
68812,1286300,33135,1,Estee Lauder,Foundation Make-up,Beauty Makeup,2018-03-25
29500,201977,108335,1,Olay,Eye Shadow,Beauty Makeup,2018-04-09
63987,293699,162776,1,Joyoung,Induction Cooker,Household Eletric Appliance,2018-03-15
170427,1053563,128801,1,Lipton,Tea,Food,2018-04-01
103976,1014991,34308,1,Sumsung,Phone,Electronics,2018-02-03
182469,1460286,17106,1,Olay,Face Cream,Beauty Makeup,2018-03-30
147850,816458,215634,1,Kuka,Sofa,Furniture,2018-04-04
93483,697312,331258,2,Chow Taiseng,Necklace,Jewellery Accessories,2018-03-12
87557,648552,224207,1,HLA,Coat,Clothes,2018-03-14
88580,1261760,334000,1,Lenovo,Notebook,Electronics,2018-02-14
67921,1025990,132086,1,Other,Coat,Clothes,2018-04-15
122565,883002,140105,1,Sumsung,Phone,Electronics,2018-02-12
64848,1215732,172595,1,Nikon,Digital Camera,Electronics,2018-02-03
156860,910329,183301,1,Other,Foundation Make-up,Beauty Makeup,2018-03-18
101439,175797,90982,1,Other,Eye Shadow,Beauty Makeup,2018-04-15
30791,1522685,210495,4,Midea,Induction Cooker,Household Eletric Appliance,2018-04-06
10618,200631,8753,1,Other,Coat,Clothes,2018-03-07
41315,1283923,300509,1,Other,Lipstick,Beauty Makeup,2018-04-01
6359,489783,239756,1,Redmi,Phone,Electronics,2018-04-09
31084,425332,51639,1,Haier,Television,Household Eletric Appliance,2018-02-18
164421,639669,165930,1,Other,Coat,Clothes,2018-02-23
33377,1456985,336313,1,Midea,Air Conditioner,Household Eletric Appliance,2018-03-30
65563,1084645,318390,1,Apple,Tablet,Electronics,2018-03-25
52896,40985,174085,1,Huawei,Phone,Electronics,2018-02-10
31267,196111,57612,1,Other,Coat,Clothes,2018-03-14
35579,1284867,51772,1,Huawei,Phone,Electronics,2018-02-09
11118,335315,136477,1,Huawei,Phone,Electronics,2018-02-21
150201,235241,182006,1,Huawei,Phone,Electronics,2018-03-17
59474,202916,162518,4,Loreal,Face Cream,Beauty Makeup,2018-03-13
137278,217928,106418,1,Other,Phone,Electronics,2018-02-20
105641,1024235,255983,1,Midea,Induction Cooker,Household Eletric Appliance,2018-03-31
114591,866307,296835,4,Li-Ning,Football,Outdoor Sports,2018-04-15
50203,736487,159051,1,Chow Tai Fook,Necklace,Jewellery Accessories,2018-03-23
133728,427271,10006,1,Innisfree,Facial Essence,Beauty Makeup,2018-04-06
121935,1520226,217100,1,Chow Taiseng,Necklace,Jewellery Accessories,2018-02-23
55383,516964,294953,1,Huawei,Phone,Electronics,2018-02-13
180231,1239943,37701,1,Apple,Phone,Electronics,2018-02-19
29537,1566523,335793,1,Huawei,Phone,Electronics,2018-03-24
122812,1322950,16198,1,Microsoft,Xbox,Electronics,2018-03-14
50727,510120,2690,1,Konka,Washing Machine,Household Eletric Appliance,2018-03-15
162158,265235,205340,1,Midea,Induction Cooker,Household Eletric Appliance,2018-02-05
181074,1292126,208902,1,Huawei,Phone,Electronics,2018-04-09
35879,221355,172595,1,Nikon,Digital Camera,Electronics,2018-03-08
42769,132782,240019,1,Other,Coat,Clothes,2018-02-06
106440,1082209,19201,1,Other,Face Cream,Beauty Makeup,2018-04-08
50641,1505841,201625,1,Other,Phone,Electronics,2018-02-11
78039,506796,188948,1,Other,Cookie,Food,2018-04-10
93827,1536301,232059,5,LittleSwan,Washing Machine,Household Eletric Appliance,2018-03-02
181246,1136401,182453,1,Other,Coat,Clothes,2018-02-04
163848,1127404,190307,1,Opple,Light,Furniture,2018-03-08
112826,1596700,30673,4,Huawei,Phone,Electronics,2018-02-27
19638,85738,4402,1,LEDIN,Coat,Clothes,2018-03-03
183393,340398,32924,1,Apple,Phone,Electronics,2018-03-14
161184,1140128,123507,1,Other,Candy,Food,2018-03-16
26812,829428,189065,1,Other,Coat,Clothes,2018-03-17
167954,263086,305406,1,H&M,Coat,Clothes,2018-02-07
148563,373694,377274,1,Huawei,Tablet,Electronics,2018-03-24
171006,574516,256834,1,Other,Phone,Electronics,2018-02-07
11383,554513,269033,1,Kuka,Bed,Furniture,2018-03-04
52626,206699,99161,1,OPPO,Phone,Electronics,2018-03-29
177645,981810,210815,1,Sony,Digital Camera,Electronics,2018-02-20
89914,1050894,360925,1,Huawei,Phone,Electronics,2018-03-15
46326,455005,208782,1,Chow Taiseng,Bracelet,Jewellery Accessories,2018-03-02
35993,1588178,204991,1,H&M,Coat,Clothes,2018-02-12
79187,1334830,354450,1,Other,Candy,Food,2018-04-03
81500,568594,373577,1,Other,Coat,Clothes,2018-02-22
9740,1178923,85791,1,Other,Phone,Electronics,2018-04-05
80173,1597121,91146,1,Other,Lipstick,Beauty Makeup,2018-04-06
167170,831811,87341,1,Olay,Face Cream,Beauty Makeup,2018-03-25
50445,1547256,277343,1,Vivo,Phone,Electronics,2018-02-01
142376,1280026,116385,1,Midea,Air Conditioner,Household Eletric Appliance,2018-03-11
124710,1926,250936,1,H&M,Coat,Clothes,2018-02-26
62650,1124834,310887,1,Other,Sunscreen Cream,Beauty Makeup,2018-02-05
45771,1532663,344088,1,Huawei,Phone,Electronics,2018-02-27
111419,1550256,122528,1,Midea,Air Conditioner,Household Eletric Appliance,2018-03-15
50878,523448,35566,1,Huawei,Phone,Electronics,2018-03-03
99835,588146,83673,1,Sumsung,Phone,Electronics,2018-03-15
152560,1048785,314332,1,Other,Face Cream,Beauty Makeup,2018-03-25
28400,1537902,144762,1,Estee Lauder,Lipstick,Beauty Makeup,2018-03-23
16448,6705,40430,1,Li-Ning,Badminton,Outdoor Sports,2018-03-04
79751,539939,288526,1,Other,Coat,Clothes,2018-02-25
45516,829164,223887,1,Sony,Digital Camera,Electronics,2018-03-18
79288,1233441,94976,1,Sumsung,Phone,Electronics,2018-04-02
124076,829250,213057,1,Lays,Potatio Chips,Food,2018-03-07
47636,1566303,218726,1,Proya,Foundation Make-up,Beauty Makeup,2018-02-06
111467,1162690,255019,1,Other,Coat,Clothes,2018-03-30
50786,64830,328699,1,Lipton,Tea,Food,2018-04-15
127655,1608690,106690,1,Sony,Digital Camera,Electronics,2018-04-02
60056,1332385,182550,4,Lipton,Tea,Food,2018-02-28
120065,1405318,233420,1,Other,Phone,Electronics,2018-04-07
81457,487028,326182,1,Innisfree,Face Cream,Beauty Makeup,2018-02-07
99408,674323,281779,1,Nestle,Coffee,Food,2018-03-13
67994,594903,295554,1,Huawei,Phone,Electronics,2018-02-17
77290,150471,78212,1,Li-Ning,Football,Outdoor Sports,2018-02-22
145246,825674,187253,1,Jeans West,Jeans,Clothes,2018-04-15
170345,1095831,286142,1,Apple,Phone,Electronics,2018-02-11
836,937615,105591,1,Other,Lipstick,Beauty Makeup,2018-02-25
166039,239374,295111,1,Lenovo,Notebook,Electronics,2018-03-22
84588,255785,308174,1,Kuka,Bed,Furniture,2018-03-03
124794,1522650,160015,1,Huawei,Phone,Electronics,2018-03-19
129260,1367196,330578,1,Midea,Induction Cooker,Household Eletric Appliance,2018-03-15
144074,43448,216230,1,Other,Phone,Electronics,2018-02-06
47807,536916,12221,1,Apple,Tablet,Electronics,2018-03-16
10746,1356136,247026,1,Nikon,Digital Camera,Electronics,2018-02-06
5213,307283,130846,1,Apple,Phone,Electronics,2018-03-02
106878,1525414,39485,1,Other,Coat,Clothes,2018-03-12
142398,462020,89358,1,DELL,Notebook,Electronics,2018-02-20
50443,383857,202766,1,Huawei,Phone,Electronics,2018-03-06
105164,461458,304776,1,Apple,Phone,Electronics,2018-03-10
158198,576128,5486,1,Apple,Phone,Electronics,2018-03-18
114118,179382,42687,4,Olay,Face Cream,Beauty Makeup,2018-03-03
141056,1460169,57327,1,Apple,Phone,Electronics,2018-02-18
131355,804168,49053,1,Li-Ning,Badminton,Outdoor Sports,2018-02-06
161100,57681,95757,1,Apple,Phone,Electronics,2018-03-12
164606,721532,32706,1,Li-Ning,Basketball,Outdoor Sports,2018-03-08
35468,1363538,11190,1,Vivo,Phone,Electronics,2018-04-04
58773,166634,370382,4,Other,Coat,Clothes,2018-02-22
164103,1232641,131069,1,Huawei,Phone,Electronics,2018-03-21
153660,871688,120067,1,Apple,Tablet,Electronics,2018-04-01
64321,1576204,79894,1,Apple,Phone,Electronics,2018-04-06
36095,1404695,12215,1,Chando,Facial Moisturizer,Beauty Makeup,2018-02-25
40830,805794,229424,1,Apple,Phone,Electronics,2018-02-03
69489,290574,94125,1,Other,Cookie,Food,2018-02-06
175942,302772,316642,1,Chando,Facial Mask,Beauty Makeup,2018-03-17
64232,663094,221695,1,Gree,Air Conditioner,Household Eletric Appliance,2018-03-31
142981,1274162,211107,1,Other,Facial Mask,Beauty Makeup,2018-03-01
81322,381776,159313,1,Nikon,Digital Camera,Electronics,2018-02-28
14046,46400,123474,4,Other,Milk,Food,2018-03-12
163373,578625,241472,1,DOVE,Chocolate,Food,2018-03-03
71516,1064562,301793,1,Opple,Light,Furniture,2018-04-06
112414,1076528,114966,4,Other,Coat,Clothes,2018-02-01
117451,301493,241637,1,Apple,Phone,Electronics,2018-03-17
50096,457158,13210,1,Lenovo,Notebook,Electronics,2018-04-11
102117,69772,209760,1,DELL,Notebook,Electronics,2018-03-24
159502,776368,90498,1,HP,Notebook,Electronics,2018-04-02
181671,1427099,375925,1,Vivo,Phone,Electronics,2018-02-03
47102,1495093,162926,1,DELL,Notebook,Electronics,2018-02-08
78361,187709,257876,1,Apple,Phone,Electronics,2018-02-10
164207,160765,350780,1,Other,Milk,Food,2018-04-13
132117,113270,345059,1,Kuka,Bed,Furniture,2018-03-13
81638,1039927,180242,1,Lipton,Tea,Food,2018-02-07
135065,395631,299770,1,Apple,Phone,Electronics,2018-02-05
41713,385843,261528,1,Estee Lauder,Foundation Make-up,Beauty Makeup,2018-02-19
164303,531821,348354,1,Midea,Rice Cooker,Household Eletric Appliance,2018-03-18
21308,539063,182190,1,Huawei,Phone,Electronics,2018-02-05
43959,462411,377960,1,Nikon,Digital Camera,Electronics,2018-03-11
122521,278353,242219,1,Chando,Perfume,Beauty Makeup,2018-02-05
109930,1076500,346287,1,Sony,Digital Camera,Electronics,2018-03-22
69136,1525948,306629,1,Sumsung,Phone,Electronics,2018-03-04
29680,818554,188409,1,Other,Candy,Food,2018-03-08
182262,1363439,257722,1,Olay,Sunscreen Cream,Beauty Makeup,2018-03-25
20742,1112732,255157,1,Sony,Digital Camera,Electronics,2018-02-04
92813,1412065,53918,5,Redmi,Phone,Electronics,2018-02-05
682,1172520,201434,1,Apple,Phone,Electronics,2018-02-14
123503,847488,28225,1,Other,Facial Essence,Beauty Makeup,2018-02-05
79659,550328,308683,1,Midea,Washing Machine,Household Eletric Appliance,2018-04-06
73704,175746,256350,4,Opple,Light,Furniture,2018-02-22
24376,794572,255377,1,Other,Phone,Electronics,2018-02-01
123218,980967,149036,1,Other,Sweater,Clothes,2018-02-16
180435,642929,352102,1,Nikon,Digital Camera,Electronics,2018-02-23
5608,939244,29027,1,Innisfree,Facial Essence,Beauty Makeup,2018-03-04
9911,463925,319087,1,Kuka,Bed,Furniture,2018-02-06
62233,1119409,284327,1,Apple,Phone,Electronics,2018-03-12
105063,610798,260477,1,Other,Coat,Clothes,2018-02-08
123560,353350,10006,1,Innisfree,Facial Essence,Beauty Makeup,2018-04-07
89022,1449038,334950,1,Other,Coat,Clothes,2018-03-20
153577,335562,77421,1,Apple,Phone,Electronics,2018-04-14
148520,1318032,371722,1,Apple,Tablet,Electronics,2018-03-03
79967,1532115,21923,1,HLA,Coat,Clothes,2018-03-01
165940,366073,159760,1,Apple,Phone,Electronics,2018-02-15
168960,1339954,221085,1,Apple,Tablet,Electronics,2018-03-10
136931,506247,374293,1,illuma,Milk Power,Mother and Infant,2018-02-06
134346,832873,48343,1,LEDIN,Coat,Clothes,2018-02-01
5373,482401,233845,1,Apple,Tablet,Electronics,2018-02-27
15771,112205,171628,4,Other,Coat,Clothes,2018-04-01
102331,279187,31918,1,LEDIN,Coat,Clothes,2018-03-03
6964,881764,343841,1,Chando,Perfume,Beauty Makeup,2018-04-12
54551,65945,41384,1,Chow Taiseng,Bracelet,Jewellery Accessories,2018-02-11
129231,543431,287310,1,Huawei,Phone,Electronics,2018-03-18
98422,76736,189164,5,Estee Lauder,Facial Moisturizer,Beauty Makeup,2018-04-02
140996,669113,70058,1,Huawei,Phone,Electronics,2018-03-04
126184,491680,143925,1,DELL,Notebook,Electronics,2018-03-19
91771,411548,26942,2,Other,Milk,Food,2018-04-03
120113,470180,142054,1,Nikon,Digital Camera,Electronics,2018-04-08
143989,396448,248051,1,Huawei,Phone,Electronics,2018-03-21
170588,578815,201434,1,Apple,Phone,Electronics,2018-03-23
112829,956655,131910,4,Other,Face Cream,Beauty Makeup,2018-02-28
99319,732451,220341,1,Other,Coat,Clothes,2018-02-01
83797,812898,357915,1,Supor,Rice Cooker,Household Eletric Appliance,2018-03-19
147728,735141,178148,1,Other,Facial Moisturizer,Beauty Makeup,2018-04-15
47034,203870,74584,1,Lipton,Tea,Food,2018-04-13
29792,566435,288537,4,Loreal,Makerup Water,Beauty Makeup,2018-04-05
38722,1175375,227684,1,Huawei,Phone,Electronics,2018-03-03
69716,1605657,370756,1,Other,Facial Moisturizer,Beauty Makeup,2018-02-06
9295,1310612,206205,1,Vivo,Phone,Electronics,2018-02-24
112921,709141,175121,4,Other,Milk,Food,2018-03-03
3541,20507,375231,1,Nestle,Coffee,Food,2018-02-23
111522,65278,107274,1,Other,Candy,Food,2018-02-05
25126,989181,132994,1,Huawei,Phone,Electronics,2018-03-04
62674,1487932,228876,1,Other,Candy,Food,2018-04-11
27384,147557,176401,1,Huawei,Phone,Electronics,2018-02-28
60213,141413,208782,1,Chow Taiseng,Bracelet,Jewellery Accessories,2018-03-16
40220,1121872,92677,1,Other,Makerup Water,Beauty Makeup,2018-03-09
45038,1197340,34542,1,Other,Sunscreen Cream,Beauty Makeup,2018-03-15
130171,624139,50192,1,Other,Cookie,Food,2018-03-13
136563,1237440,89731,1,Huawei,Phone,Electronics,2018-03-09
31867,974787,70180,1,Haier,Refrigerator,Household Eletric Appliance,2018-02-13
160351,40934,205515,1,Other,Phone,Electronics,2018-03-01
139338,42416,58876,1,LittleSwan,Washing Machine,Household Eletric Appliance,2018-02-07
74934,1053319,354186,4,Other,Nut,Food,2018-02-28
82659,1412195,40211,1,Other,Sunscreen Cream,Beauty Makeup,2018-03-15
48251,169729,9593,1,Other,Foundation Make-up,Beauty Makeup,2018-02-07
71689,1142237,195809,1,HLA,Coat,Clothes,2018-03-18
78453,1464529,32143,1,Kuka,Bed,Furniture,2018-02-25
37698,1338059,144540,1,Apple,Phone,Electronics,2018-04-02
96038,447685,236570,2,Acer,Notebook,Electronics,2018-04-01
176794,1418549,66872,1,Huawei,Tablet,Electronics,2018-03-16
163968,804459,288157,1,Ton Lion,Coat,Clothes,2018-03-20
116056,1597832,280767,1,Chando,Sunscreen Cream,Beauty Makeup,2018-03-17
42245,17599,357393,1,Proya,Makerup Water,Beauty Makeup,2018-02-06
67661,1078137,280230,1,Lipton,Tea,Food,2018-03-07
34711,1436306,729,1,ERKE,Running Shoes,Outdoor Sports,2018-04-14
62559,924228,195443,1,Other,Facial Moisturizer,Beauty Makeup,2018-02-24
160365,438589,318537,1,Lipton,Tea,Food,2018-02-10
183759,1165377,243245,1,Huawei,Phone,Electronics,2018-03-26
34202,837333,200041,1,Lipton,Tea,Food,2018-03-03
18783,570954,367318,1,Baleno,Coat,Clothes,2018-02-03
105214,836825,32143,1,Kuka,Bed,Furniture,2018-02-02
34676,816287,131563,1,Lipton,Tea,Food,2018-02-23
76839,861945,211740,1,UNIQLO,Coat,Clothes,2018-03-12
180749,1608545,245481,1,UNIQLO,Coat,Clothes,2018-02-04
148890,391749,54394,1,HP,Notebook,Electronics,2018-03-21
112264,1069160,127370,1,Apple,Phone,Electronics,2018-03-30
134536,105260,327425,1,Other,Coat,Clothes,2018-02-19
105804,18664,37430,1,Apple,Phone,Electronics,2018-04-13
85654,1586512,330061,1,Lipton,Tea,Food,2018-02-10
2707,1291265,127684,1,Huawei,Phone,Electronics,2018-03-17
175972,1309057,149953,1,Other,Candy,Food,2018-03-18
84103,1036899,257526,1,Apple,Phone,Electronics,2018-04-05
133901,824563,316469,1,Nikon,Digital Camera,Electronics,2018-02-08
175097,1365262,235019,1,illuma,Milk Power,Mother and Infant,2018-03-20
152027,487473,297679,1,Acer,Notebook,Electronics,2018-02-28
81906,1002548,222278,1,Vivo,Phone,Electronics,2018-03-09
118486,1221156,172756,1,Konka,Washing Machine,Household Eletric Appliance,2018-02-25
128097,243580,255959,1,Other,Phone,Electronics,2018-02-07
110125,144416,294706,1,Huawei,Phone,Electronics,2018-04-15
112136,931690,212414,1,Sony,Digital Camera,Electronics,2018-03-01
58721,1467936,45505,1,Innisfree,Lipstick,Beauty Makeup,2018-02-25
91528,304493,188289,3,Lipton,Tea,Food,2018-04-12
164069,650074,126081,1,Konka,Washing Machine,Household Eletric Appliance,2018-04-02
73507,509371,100712,1,Apple,Phone,Electronics,2018-02-17
84311,602620,100861,1,Other,Coat,Clothes,2018-02-23
60710,719045,5486,1,Apple,Phone,Electronics,2018-04-07
159216,738923,245773,1,Other,Milk,Food,2018-02-01
143505,721649,339158,1,Chando,Perfume,Beauty Makeup,2018-04-02
27053,861266,159817,1,DELL,Notebook,Electronics,2018-03-15
12183,1400556,140105,1,Sumsung,Phone,Electronics,2018-03-11
71073,1392049,369354,1,HP,Notebook,Electronics,2018-03-20
95789,1458364,19937,5,Apple,Ipad,Electronics,2018-02-09
90666,119336,334602,5,Midea,Washing Machine,Household Eletric Appliance,2018-04-08
146967,658509,262378,1,Apple,Phone,Electronics,2018-03-08
42773,1463731,353442,1,Apple,Phone,Electronics,2018-04-15
71667,1159559,208879,1,Jeans West,Jeans,Clothes,2018-03-29
142630,158180,366381,1,Li-Ning,Basketball,Outdoor Sports,2018-03-16
141034,1407514,151875,1,PEACEBIRD,Coat,Clothes,2018-02-03
105028,35787,74093,1,Other,Coat,Clothes,2018-02-22
79422,772060,97383,1,Apple,Phone,Electronics,2018-04-11
101396,275060,36642,1,Sumsung,Phone,Electronics,2018-02-26
179151,1271844,238260,1,Other,Phone,Electronics,2018-04-12
47121,570283,144945,1,Other,Makerup Water,Beauty Makeup,2018-03-09
51892,1289582,320660,1,Innisfree,Eye Shadow,Beauty Makeup,2018-02-17
165495,8824,142057,1,Acer,Notebook,Electronics,2018-02-06
118190,747157,247201,1,Huawei,Phone,Electronics,2018-02-22
142472,868187,37340,1,Opple,Light,Furniture,2018-02-01
145027,406944,242647,1,Olay,Perfume,Beauty Makeup,2018-02-10
6572,312295,184206,1,Baleno,Coat,Clothes,2018-02-02
152040,1029550,272711,1,Jeans West,Jeans,Clothes,2018-02-10
29931,795193,370191,4,LukFook,Necklace,Jewellery Accessories,2018-04-10
47296,1024558,199635,1,Other,Coat,Clothes,2018-02-08
62072,584516,149694,1,Other,Coat,Clothes,2018-02-24
43295,766365,275860,1,Other,Candy,Food,2018-02-28
42790,1349143,373017,1,Baleno,Coat,Clothes,2018-02-10
143585,986821,199816,1,Huawei,Phone,Electronics,2018-02-25
79335,6650,143340,1,Other,Coat,Clothes,2018-03-09
81594,851728,109606,1,Other,Perfume,Beauty Makeup,2018-04-10
156992,1306589,121770,1,Nikon,Digital Camera,Electronics,2018-02-08
158907,191035,305824,1,Other,Phone,Electronics,2018-03-18
132394,740748,282480,1,Acer,Notebook,Electronics,2018-02-26
19754,502269,262591,1,LittleSwan,Washing Machine,Household Eletric Appliance,2018-03-07
94472,1200095,143188,5,UNIQLO,Coat,Clothes,2018-02-04
43441,758940,118795,1,Chando,Facial Mask,Beauty Makeup,2018-03-22
89240,1136118,21190,1,DELL,Notebook,Electronics,2018-03-07
7705,129543,174418,1,DELL,Notebook,Electronics,2018-04-04
132133,524875,370097,1,Other,Eye Shadow,Beauty Makeup,2018-03-02
57272,274620,339998,1,Other,Coat,Clothes,2018-02-28
51792,181355,110528,1,Ton Lion,Coat,Clothes,2018-04-07
121309,63686,70578,1,Innisfree,Eye Shadow,Beauty Makeup,2018-02-13
53665,503782,97079,1,Apple,Tablet,Electronics,2018-03-23
81604,283215,265257,1,Loreal,Perfume,Beauty Makeup,2018-02-05
41211,987206,112467,1,Sony,Digital Camera,Electronics,2018-03-03
56767,701621,50285,1,Joyoung,Induction Cooker,Household Eletric Appliance,2018-03-21
57179,460653,124493,1,Other,Foundation Make-up,Beauty Makeup,2018-04-09
155971,579690,39069,1,Joyoung,Electric Kettle,Household Eletric Appliance,2018-02-14
100967,699490,331659,1,Other,Facial Mask,Beauty Makeup,2018-02-06
124438,90169,297504,1,PEACEBIRD,Coat,Clothes,2018-03-10
174217,771063,343470,1,Redmi,Phone,Electronics,2018-03-01
54001,672735,307412,1,Haier,Refrigerator,Household Eletric Appliance,2018-04-05
174022,484367,3014,1,Chow Taiseng,Necklace,Jewellery Accessories,2018-03-17
69139,536536,334114,1,LittleSwan,Washing Machine,Household Eletric Appliance,2018-02-10
89506,799565,176341,1,Lipton,Tea,Food,2018-03-05
181389,845955,86541,1,Midea,Washing Machine,Household Eletric Appliance,2018-02-23
119324,847260,330611,1,Huawei,Tablet,Electronics,2018-03-05
118774,806842,251865,1,Gree,Air Conditioner,Household Eletric Appliance,2018-02-26
4898,200608,250643,1,Li-Ning,Football,Outdoor Sports,2018-02-23
89850,137650,73115,1,Other,Sweater,Clothes,2018-02-05
134082,1161697,354827,1,Apple,Phone,Electronics,2018-03-12
3529,354944,204453,1,Vivo,Phone,Electronics,2018-02-15
33717,315788,40194,1,Microsoft,Xbox,Electronics,2018-03-17
33648,1124506,88838,1,Other,Coat,Clothes,2018-02-26
112385,801659,337233,1,Other,Milk,Food,2018-02-26
12793,177654,112377,1,HLA,Coat,Clothes,2018-04-10
136543,1378830,338845,1,Apple,Phone,Electronics,2018-04-12
70951,471555,118168,1,Redmi,Phone,Electronics,2018-03-09
88018,789615,371682,1,Gree,Air Conditioner,Household Eletric Appliance,2018-02-22
